account_id,district_id,frequency,parseddate,year,month,day,date
A00002473,14,Monthly Issuance,2016-02-16,2016,2,16,2016-02-16
A00000390,44,Monthly Issuance,2016-02-16,2016,2,16,2016-02-16
A00003439,16,Monthly Issuance,2016-02-16,2016,2,16,2016-02-16
A00007594,16,Monthly Issuance,2016-02-16,2016,2,16,2016-02-16
A00003578,1,Monthly Issuance,2016-02-17,2016,2,17,2016-02-17
A00002226,2,Monthly Issuance,2016-02-17,2016,2,17,2016-02-17
A00000466,71,Monthly Issuance,2016-02-18,2016,2,18,2016-02-18
A00003335,35,Monthly Issuance,2016-02-18,2016,2,18,2016-02-18
A00000620,26,Monthly Issuance,2016-02-18,2016,2,18,2016-02-18
A00002074,12,Monthly Issuance,2016-02-18,2016,2,18,2016-02-18
A00001380,53,Monthly Issuance,2016-02-19,2016,2,19,2016-02-19
A00002304,49,Monthly Issuance,2016-02-19,2016,2,19,2016-02-19
A00003754,37,Weekly Issuance,2016-02-19,2016,2,19,2016-02-19
A00001102,70,Monthly Issuance,2016-02-19,2016,2,19,2016-02-19
A00000055,20,Monthly Issuance,2016-02-19,2016,2,19,2016-02-19
A00002403,25,Monthly Issuance,2016-02-20,2016,2,20,2016-02-20
A00001732,51,Monthly Issuance,2016-02-20,2016,2,20,2016-02-20
A00003721,22,Monthly Issuance,2016-02-21,2016,2,21,2016-02-21
A00000184,77,Monthly Issuance,2016-02-21,2016,2,21,2016-02-21
A00000691,24,Monthly Issuance,2016-02-21,2016,2,21,2016-02-21
A00010233,27,Monthly Issuance,2016-02-21,2016,2,21,2016-02-21
A00003358,44,Monthly Issuance,2016-02-21,2016,2,21,2016-02-21
A00000004,12,Monthly Issuance,2016-02-21,2016,2,21,2016-02-21
A00003151,6,Monthly Issuance,2016-02-21,2016,2,21,2016-02-21
A00002017,54,Monthly Issuance,2016-02-21,2016,2,21,2016-02-21
A00002804,53,Monthly Issuance,2016-02-22,2016,2,22,2016-02-22
A00001310,1,Monthly Issuance,2016-02-22,2016,2,22,2016-02-22
A00003016,26,Monthly Issuance,2016-02-23,2016,2,23,2016-02-23
A00000827,36,Monthly Issuance,2016-02-23,2016,2,23,2016-02-23
A00000959,1,Monthly Issuance,2016-02-23,2016,2,23,2016-02-23
A00001585,42,Monthly Issuance,2016-02-23,2016,2,23,2016-02-23
A00000590,50,Monthly Issuance,2016-02-24,2016,2,24,2016-02-24
A00003924,70,Monthly Issuance,2016-02-24,2016,2,24,2016-02-24
A00002772,11,Monthly Issuance,2016-02-24,2016,2,24,2016-02-24
A00001962,77,Monthly Issuance,2016-02-24,2016,2,24,2016-02-24
A00010478,70,Weekly Issuance,2016-02-24,2016,2,24,2016-02-24
A00005692,66,Monthly Issuance,2016-02-25,2016,2,25,2016-02-25
A00001265,49,Monthly Issuance,2016-02-25,2016,2,25,2016-02-25
A00000167,29,Weekly Issuance,2016-02-26,2016,2,26,2016-02-26
A00002187,9,Weekly Issuance,2016-02-26,2016,2,26,2016-02-26
A00003079,18,Monthly Issuance,2016-02-26,2016,2,26,2016-02-26
A00003286,8,Monthly Issuance,2016-02-26,2016,2,26,2016-02-26
A00000230,1,Monthly Issuance,2016-02-26,2016,2,26,2016-02-26
A00003193,74,Monthly Issuance,2016-02-27,2016,2,27,2016-02-27
A00005593,15,Monthly Issuance,2016-02-27,2016,2,27,2016-02-27
A00004088,45,Monthly Issuance,2016-03-01,2016,3,1,2016-03-01
A00003409,23,Monthly Issuance,2016-03-01,2016,3,1,2016-03-01
A00001216,77,Monthly Issuance,2016-03-01,2016,3,1,2016-03-01
A00002491,76,Monthly Issuance,2016-03-01,2016,3,1,2016-03-01
A00002498,40,Monthly Issuance,2016-03-01,2016,3,1,2016-03-01
A00003366,68,Monthly Issuance,2016-03-02,2016,3,2,2016-03-02
A00000936,7,Monthly Issuance,2016-03-02,2016,3,2,2016-03-02
A00000856,2,Monthly Issuance,2016-03-03,2016,3,3,2016-03-03
A00000718,1,Monthly Issuance,2016-03-03,2016,3,3,2016-03-03
A00003698,1,Monthly Issuance,2016-03-03,2016,3,3,2016-03-03
A00003462,51,Monthly Issuance,2016-03-04,2016,3,4,2016-03-04
A00003881,21,Monthly Issuance,2016-03-04,2016,3,4,2016-03-04
A00003709,74,Monthly Issuance,2016-03-05,2016,3,5,2016-03-05
A00001349,75,Monthly Issuance,2016-03-05,2016,3,5,2016-03-05
A00001886,32,Monthly Issuance,2016-03-05,2016,3,5,2016-03-05
A00001897,61,Issuance After Transaction,2016-03-05,2016,3,5,2016-03-05
A00001564,48,Monthly Issuance,2016-03-05,2016,3,5,2016-03-05
A00002062,70,Monthly Issuance,2016-03-06,2016,3,6,2016-03-06
A00000141,38,Monthly Issuance,2016-03-06,2016,3,6,2016-03-06
A00001763,73,Monthly Issuance,2016-03-06,2016,3,6,2016-03-06
A00002611,1,Monthly Issuance,2016-03-06,2016,3,6,2016-03-06
A00000825,19,Monthly Issuance,2016-03-06,2016,3,6,2016-03-06
A00003943,71,Monthly Issuance,2016-03-06,2016,3,6,2016-03-06
A00009422,70,Monthly Issuance,2016-03-06,2016,3,6,2016-03-06
A00001606,23,Monthly Issuance,2016-03-07,2016,3,7,2016-03-07
A00003263,44,Monthly Issuance,2016-03-07,2016,3,7,2016-03-07
A00002289,1,Monthly Issuance,2016-03-07,2016,3,7,2016-03-07
A00003121,46,Monthly Issuance,2016-03-08,2016,3,8,2016-03-08
A00003088,18,Monthly Issuance,2016-03-08,2016,3,8,2016-03-08
A00003952,26,Monthly Issuance,2016-03-08,2016,3,8,2016-03-08
A00003974,55,Monthly Issuance,2016-03-08,2016,3,8,2016-03-08
A00003502,74,Monthly Issuance,2016-03-08,2016,3,8,2016-03-08
A00003351,70,Monthly Issuance,2016-03-08,2016,3,8,2016-03-08
A00002105,70,Monthly Issuance,2016-03-09,2016,3,9,2016-03-09
A00003144,67,Monthly Issuance,2016-03-09,2016,3,9,2016-03-09
A00000846,72,Monthly Issuance,2016-03-09,2016,3,9,2016-03-09
A00000357,20,Monthly Issuance,2016-03-10,2016,3,10,2016-03-10
A00000103,44,Monthly Issuance,2016-03-10,2016,3,10,2016-03-10
A00003118,48,Monthly Issuance,2016-03-10,2016,3,10,2016-03-10
A00004361,69,Monthly Issuance,2016-03-11,2016,3,11,2016-03-11
A00001722,32,Monthly Issuance,2016-03-11,2016,3,11,2016-03-11
A00004273,15,Monthly Issuance,2016-03-11,2016,3,11,2016-03-11
A00001510,33,Monthly Issuance,2016-03-11,2016,3,11,2016-03-11
A00000895,24,Monthly Issuance,2016-03-12,2016,3,12,2016-03-12
A00000840,70,Monthly Issuance,2016-03-12,2016,3,12,2016-03-12
A00002263,36,Monthly Issuance,2016-03-12,2016,3,12,2016-03-12
A00000356,70,Monthly Issuance,2016-03-12,2016,3,12,2016-03-12
A00004863,5,Monthly Issuance,2016-03-12,2016,3,12,2016-03-12
A00003455,34,Monthly Issuance,2016-03-13,2016,3,13,2016-03-13
A00004092,74,Monthly Issuance,2016-03-13,2016,3,13,2016-03-13
A00010807,34,Monthly Issuance,2016-03-13,2016,3,13,2016-03-13
A00002598,1,Monthly Issuance,2016-03-14,2016,3,14,2016-03-14
A00002633,25,Monthly Issuance,2016-03-14,2016,3,14,2016-03-14
A00001800,51,Monthly Issuance,2016-03-14,2016,3,14,2016-03-14
A00001698,68,Monthly Issuance,2016-03-14,2016,3,14,2016-03-14
A00003994,15,Monthly Issuance,2016-03-14,2016,3,14,2016-03-14
A00001365,42,Monthly Issuance,2016-03-15,2016,3,15,2016-03-15
A00000666,27,Monthly Issuance,2016-03-15,2016,3,15,2016-03-15
A00009242,57,Monthly Issuance,2016-03-15,2016,3,15,2016-03-15
A00004346,25,Monthly Issuance,2016-03-15,2016,3,15,2016-03-15
A00003296,67,Monthly Issuance,2016-03-15,2016,3,15,2016-03-15
A00002864,54,Monthly Issuance,2016-03-16,2016,3,16,2016-03-16
A00001980,49,Monthly Issuance,2016-03-16,2016,3,16,2016-03-16
A00001445,60,Monthly Issuance,2016-03-16,2016,3,16,2016-03-16
A00000821,60,Monthly Issuance,2016-03-16,2016,3,16,2016-03-16
A00005591,9,Monthly Issuance,2016-03-16,2016,3,16,2016-03-16
A00000236,72,Monthly Issuance,2016-03-16,2016,3,16,2016-03-16
A00000210,48,Monthly Issuance,2016-03-17,2016,3,17,2016-03-17
A00003795,36,Monthly Issuance,2016-03-18,2016,3,18,2016-03-18
A00000865,17,Monthly Issuance,2016-03-18,2016,3,18,2016-03-18
A00000739,66,Monthly Issuance,2016-03-18,2016,3,18,2016-03-18
A00003672,26,Monthly Issuance,2016-03-19,2016,3,19,2016-03-19
A00002334,50,Monthly Issuance,2016-03-19,2016,3,19,2016-03-19
A00001028,23,Monthly Issuance,2016-03-19,2016,3,19,2016-03-19
A00000468,49,Monthly Issuance,2016-03-19,2016,3,19,2016-03-19
A00000853,1,Monthly Issuance,2016-03-20,2016,3,20,2016-03-20
A00000525,70,Monthly Issuance,2016-03-20,2016,3,20,2016-03-20
A00003322,65,Weekly Issuance,2016-03-20,2016,3,20,2016-03-20
A00002033,71,Monthly Issuance,2016-03-20,2016,3,20,2016-03-20
A00003130,13,Monthly Issuance,2016-03-20,2016,3,20,2016-03-20
A00002904,13,Monthly Issuance,2016-03-20,2016,3,20,2016-03-20
A00001014,74,Monthly Issuance,2016-03-20,2016,3,20,2016-03-20
A00000116,8,Monthly Issuance,2016-03-21,2016,3,21,2016-03-21
A00010436,60,Monthly Issuance,2016-03-21,2016,3,21,2016-03-21
A00004214,1,Monthly Issuance,2016-03-21,2016,3,21,2016-03-21
A00000824,32,Monthly Issuance,2016-03-21,2016,3,21,2016-03-21
A00003743,1,Monthly Issuance,2016-03-22,2016,3,22,2016-03-22
A00002192,59,Monthly Issuance,2016-03-22,2016,3,22,2016-03-22
A00002406,5,Monthly Issuance,2016-03-22,2016,3,22,2016-03-22
A00002889,8,Monthly Issuance,2016-03-23,2016,3,23,2016-03-23
A00001369,32,Monthly Issuance,2016-03-23,2016,3,23,2016-03-23
A00002767,54,Monthly Issuance,2016-03-23,2016,3,23,2016-03-23
A00004008,27,Monthly Issuance,2016-03-23,2016,3,23,2016-03-23
A00000874,56,Weekly Issuance,2016-03-23,2016,3,23,2016-03-23
A00003815,1,Monthly Issuance,2016-03-24,2016,3,24,2016-03-24
A00003605,3,Monthly Issuance,2016-03-24,2016,3,24,2016-03-24
A00003138,37,Monthly Issuance,2016-03-24,2016,3,24,2016-03-24
A00002578,54,Monthly Issuance,2016-03-25,2016,3,25,2016-03-25
A00002708,1,Monthly Issuance,2016-03-25,2016,3,25,2016-03-25
A00000631,68,Monthly Issuance,2016-03-25,2016,3,25,2016-03-25
A00001170,25,Monthly Issuance,2016-03-26,2016,3,26,2016-03-26
A00002650,72,Monthly Issuance,2016-03-26,2016,3,26,2016-03-26
A00007890,23,Monthly Issuance,2016-03-26,2016,3,26,2016-03-26
A00003219,1,Monthly Issuance,2016-03-26,2016,3,26,2016-03-26
A00003115,14,Monthly Issuance,2016-03-27,2016,3,27,2016-03-27
A00000208,54,Monthly Issuance,2016-03-27,2016,3,27,2016-03-27
A00000286,71,Monthly Issuance,2016-03-27,2016,3,27,2016-03-27
A00000898,71,Monthly Issuance,2016-03-27,2016,3,27,2016-03-27
A00002936,3,Monthly Issuance,2016-03-27,2016,3,27,2016-03-27
A00003422,21,Monthly Issuance,2016-03-28,2016,3,28,2016-03-28
A00010049,17,Monthly Issuance,2016-03-28,2016,3,28,2016-03-28
A00001250,62,Monthly Issuance,2016-03-28,2016,3,28,2016-03-28
A00001384,74,Weekly Issuance,2016-03-28,2016,3,28,2016-03-28
A00002624,31,Monthly Issuance,2016-03-28,2016,3,28,2016-03-28
A00003349,47,Monthly Issuance,2016-03-28,2016,3,28,2016-03-28
A00001351,40,Monthly Issuance,2016-03-29,2016,3,29,2016-03-29
A00002631,1,Monthly Issuance,2016-03-29,2016,3,29,2016-03-29
A00007520,9,Monthly Issuance,2016-03-29,2016,3,29,2016-03-29
A00010065,76,Monthly Issuance,2016-03-30,2016,3,30,2016-03-30
A00000708,26,Monthly Issuance,2016-03-30,2016,3,30,2016-03-30
A00003917,1,Monthly Issuance,2016-03-30,2016,3,30,2016-03-30
A00000514,70,Monthly Issuance,2016-03-30,2016,3,30,2016-03-30
A00002659,14,Monthly Issuance,2016-03-30,2016,3,30,2016-03-30
A00003265,52,Issuance After Transaction,2016-03-30,2016,3,30,2016-03-30
A00001832,70,Monthly Issuance,2016-04-01,2016,4,1,2016-04-01
A00007565,59,Monthly Issuance,2016-04-02,2016,4,2,2016-04-02
A00003308,40,Monthly Issuance,2016-04-02,2016,4,2,2016-04-02
A00001932,35,Monthly Issuance,2016-04-03,2016,4,3,2016-04-03
A00001521,74,Monthly Issuance,2016-04-04,2016,4,4,2016-04-04
A00002909,58,Monthly Issuance,2016-04-04,2016,4,4,2016-04-04
A00003706,8,Monthly Issuance,2016-04-04,2016,4,4,2016-04-04
A00001847,47,Monthly Issuance,2016-04-04,2016,4,4,2016-04-04
A00002335,70,Monthly Issuance,2016-04-04,2016,4,4,2016-04-04
A00003041,70,Monthly Issuance,2016-04-04,2016,4,4,2016-04-04
A00003116,54,Monthly Issuance,2016-04-05,2016,4,5,2016-04-05
A00000251,74,Monthly Issuance,2016-04-06,2016,4,6,2016-04-06
A00003632,56,Weekly Issuance,2016-04-06,2016,4,6,2016-04-06
A00002929,51,Monthly Issuance,2016-04-06,2016,4,6,2016-04-06
A00010345,36,Monthly Issuance,2016-04-07,2016,4,7,2016-04-07
A00001450,63,Monthly Issuance,2016-04-07,2016,4,7,2016-04-07
A00001461,73,Monthly Issuance,2016-04-07,2016,4,7,2016-04-07
A00001920,40,Monthly Issuance,2016-04-08,2016,4,8,2016-04-08
A00000734,5,Monthly Issuance,2016-04-08,2016,4,8,2016-04-08
A00008085,73,Monthly Issuance,2016-04-08,2016,4,8,2016-04-08
A00001948,64,Monthly Issuance,2016-04-08,2016,4,8,2016-04-08
A00003534,59,Monthly Issuance,2016-04-08,2016,4,8,2016-04-08
A00000278,73,Monthly Issuance,2016-04-08,2016,4,8,2016-04-08
A00002012,4,Monthly Issuance,2016-04-08,2016,4,8,2016-04-08
A00001020,56,Monthly Issuance,2016-04-09,2016,4,9,2016-04-09
A00002986,63,Monthly Issuance,2016-04-09,2016,4,9,2016-04-09
A00000615,72,Monthly Issuance,2016-04-09,2016,4,9,2016-04-09
A00007894,27,Monthly Issuance,2016-04-09,2016,4,9,2016-04-09
A00003294,75,Monthly Issuance,2016-04-09,2016,4,9,2016-04-09
A00002450,48,Monthly Issuance,2016-04-10,2016,4,10,2016-04-10
A00001503,71,Monthly Issuance,2016-04-10,2016,4,10,2016-04-10
A00003247,61,Monthly Issuance,2016-04-11,2016,4,11,2016-04-11
A00003568,40,Monthly Issuance,2016-04-11,2016,4,11,2016-04-11
A00000152,1,Monthly Issuance,2016-04-12,2016,4,12,2016-04-12
A00005072,6,Monthly Issuance,2016-04-12,2016,4,12,2016-04-12
A00001456,9,Monthly Issuance,2016-04-12,2016,4,12,2016-04-12
A00001622,19,Monthly Issuance,2016-04-12,2016,4,12,2016-04-12
A00010215,38,Monthly Issuance,2016-04-12,2016,4,12,2016-04-12
A00002247,24,Monthly Issuance,2016-04-13,2016,4,13,2016-04-13
A00002205,51,Monthly Issuance,2016-04-13,2016,4,13,2016-04-13
A00001543,1,Monthly Issuance,2016-04-14,2016,4,14,2016-04-14
A00001655,41,Monthly Issuance,2016-04-15,2016,4,15,2016-04-15
A00003976,74,Monthly Issuance,2016-04-15,2016,4,15,2016-04-15
A00001383,11,Monthly Issuance,2016-04-15,2016,4,15,2016-04-15
A00000439,69,Monthly Issuance,2016-04-15,2016,4,15,2016-04-15
A00001550,1,Monthly Issuance,2016-04-15,2016,4,15,2016-04-15
A00000101,35,Monthly Issuance,2016-04-16,2016,4,16,2016-04-16
A00001473,39,Monthly Issuance,2016-04-16,2016,4,16,2016-04-16
A00001121,32,Monthly Issuance,2016-04-17,2016,4,17,2016-04-17
A00002254,1,Monthly Issuance,2016-04-17,2016,4,17,2016-04-17
A00003806,36,Monthly Issuance,2016-04-18,2016,4,18,2016-04-18
A00000283,44,Monthly Issuance,2016-04-18,2016,4,18,2016-04-18
A00002432,8,Monthly Issuance,2016-04-18,2016,4,18,2016-04-18
A00003802,44,Monthly Issuance,2016-04-18,2016,4,18,2016-04-18
A00003821,18,Monthly Issuance,2016-04-18,2016,4,18,2016-04-18
A00003907,37,Monthly Issuance,2016-04-18,2016,4,18,2016-04-18
A00003854,8,Monthly Issuance,2016-04-18,2016,4,18,2016-04-18
A00003606,1,Monthly Issuance,2016-04-18,2016,4,18,2016-04-18
A00001939,6,Weekly Issuance,2016-04-19,2016,4,19,2016-04-19
A00005726,17,Issuance After Transaction,2016-04-19,2016,4,19,2016-04-19
A00003998,2,Monthly Issuance,2016-04-20,2016,4,20,2016-04-20
A00003021,10,Monthly Issuance,2016-04-20,2016,4,20,2016-04-20
A00001607,71,Monthly Issuance,2016-04-20,2016,4,20,2016-04-20
A00001733,18,Monthly Issuance,2016-04-20,2016,4,20,2016-04-20
A00002474,33,Monthly Issuance,2016-04-20,2016,4,20,2016-04-20
A00003816,25,Monthly Issuance,2016-04-21,2016,4,21,2016-04-21
A00000766,3,Monthly Issuance,2016-04-21,2016,4,21,2016-04-21
A00000695,5,Monthly Issuance,2016-04-21,2016,4,21,2016-04-21
A00002287,1,Monthly Issuance,2016-04-21,2016,4,21,2016-04-21
A00001358,39,Monthly Issuance,2016-04-21,2016,4,21,2016-04-21
A00003019,33,Monthly Issuance,2016-04-21,2016,4,21,2016-04-21
A00001641,50,Monthly Issuance,2016-04-22,2016,4,22,2016-04-22
A00001624,53,Monthly Issuance,2016-04-22,2016,4,22,2016-04-22
A00000798,1,Monthly Issuance,2016-04-22,2016,4,22,2016-04-22
A00007240,17,Monthly Issuance,2016-04-23,2016,4,23,2016-04-23
A00004458,60,Monthly Issuance,2016-04-23,2016,4,23,2016-04-23
A00003596,59,Monthly Issuance,2016-04-23,2016,4,23,2016-04-23
A00001709,24,Monthly Issuance,2016-04-23,2016,4,23,2016-04-23
A00003859,53,Monthly Issuance,2016-04-23,2016,4,23,2016-04-23
A00000481,72,Monthly Issuance,2016-04-23,2016,4,23,2016-04-23
A00001070,62,Monthly Issuance,2016-04-23,2016,4,23,2016-04-23
A00003280,1,Monthly Issuance,2016-04-24,2016,4,24,2016-04-24
A00000689,1,Monthly Issuance,2016-04-24,2016,4,24,2016-04-24
A00004488,33,Monthly Issuance,2016-04-24,2016,4,24,2016-04-24
A00002246,1,Monthly Issuance,2016-04-25,2016,4,25,2016-04-25
A00003301,14,Monthly Issuance,2016-04-25,2016,4,25,2016-04-25
A00007997,10,Monthly Issuance,2016-04-25,2016,4,25,2016-04-25
A00001542,1,Monthly Issuance,2016-04-25,2016,4,25,2016-04-25
A00005395,47,Monthly Issuance,2016-04-26,2016,4,26,2016-04-26
A00000780,3,Monthly Issuance,2016-04-26,2016,4,26,2016-04-26
A00005505,1,Monthly Issuance,2016-04-26,2016,4,26,2016-04-26
A00003178,4,Monthly Issuance,2016-04-27,2016,4,27,2016-04-27
A00000500,56,Monthly Issuance,2016-04-27,2016,4,27,2016-04-27
A00003451,52,Monthly Issuance,2016-04-27,2016,4,27,2016-04-27
A00001304,40,Monthly Issuance,2016-04-27,2016,4,27,2016-04-27
A00003664,1,Monthly Issuance,2016-04-28,2016,4,28,2016-04-28
A00003038,10,Monthly Issuance,2016-04-28,2016,4,28,2016-04-28
A00000951,3,Monthly Issuance,2016-04-28,2016,4,28,2016-04-28
A00001529,1,Monthly Issuance,2016-04-28,2016,4,28,2016-04-28
A00003027,62,Monthly Issuance,2016-04-29,2016,4,29,2016-04-29
A00004342,74,Monthly Issuance,2016-04-29,2016,4,29,2016-04-29
A00001582,28,Monthly Issuance,2016-05-01,2016,5,1,2016-05-01
A00002730,23,Monthly Issuance,2016-05-02,2016,5,2,2016-05-02
A00008896,28,Issuance After Transaction,2016-05-02,2016,5,2,2016-05-02
A00001716,46,Monthly Issuance,2016-05-02,2016,5,2,2016-05-02
A00000986,74,Monthly Issuance,2016-05-02,2016,5,2,2016-05-02
A00001192,29,Monthly Issuance,2016-05-02,2016,5,2,2016-05-02
A00002116,70,Monthly Issuance,2016-05-02,2016,5,2,2016-05-02
A00004127,50,Monthly Issuance,2016-05-03,2016,5,3,2016-05-03
A00003791,1,Weekly Issuance,2016-05-03,2016,5,3,2016-05-03
A00003531,59,Monthly Issuance,2016-05-03,2016,5,3,2016-05-03
A00002994,77,Monthly Issuance,2016-05-03,2016,5,3,2016-05-03
A00001328,8,Monthly Issuance,2016-05-04,2016,5,4,2016-05-04
A00000097,74,Monthly Issuance,2016-05-05,2016,5,5,2016-05-05
A00003648,61,Monthly Issuance,2016-05-06,2016,5,6,2016-05-06
A00002591,1,Monthly Issuance,2016-05-06,2016,5,6,2016-05-06
A00001614,63,Monthly Issuance,2016-05-07,2016,5,7,2016-05-07
A00000706,49,Monthly Issuance,2016-05-07,2016,5,7,2016-05-07
A00002232,1,Monthly Issuance,2016-05-07,2016,5,7,2016-05-07
A00002946,54,Monthly Issuance,2016-05-07,2016,5,7,2016-05-07
A00002346,27,Monthly Issuance,2016-05-08,2016,5,8,2016-05-08
A00003736,54,Monthly Issuance,2016-05-08,2016,5,8,2016-05-08
A00003887,62,Monthly Issuance,2016-05-08,2016,5,8,2016-05-08
A00001672,5,Monthly Issuance,2016-05-08,2016,5,8,2016-05-08
A00001752,68,Monthly Issuance,2016-05-08,2016,5,8,2016-05-08
A00001996,6,Weekly Issuance,2016-05-08,2016,5,8,2016-05-08
A00001244,68,Monthly Issuance,2016-05-08,2016,5,8,2016-05-08
A00001213,36,Monthly Issuance,2016-05-08,2016,5,8,2016-05-08
A00003928,24,Monthly Issuance,2016-05-08,2016,5,8,2016-05-08
A00001045,3,Monthly Issuance,2016-05-09,2016,5,9,2016-05-09
A00000302,7,Monthly Issuance,2016-05-09,2016,5,9,2016-05-09
A00000444,26,Monthly Issuance,2016-05-09,2016,5,9,2016-05-09
A00002035,53,Monthly Issuance,2016-05-10,2016,5,10,2016-05-10
A00003942,27,Weekly Issuance,2016-05-10,2016,5,10,2016-05-10
A00009494,21,Monthly Issuance,2016-05-10,2016,5,10,2016-05-10
A00000913,59,Monthly Issuance,2016-05-10,2016,5,10,2016-05-10
A00003248,77,Monthly Issuance,2016-05-11,2016,5,11,2016-05-11
A00000051,67,Monthly Issuance,2016-05-11,2016,5,11,2016-05-11
A00000132,40,Issuance After Transaction,2016-05-11,2016,5,11,2016-05-11
A00003512,46,Monthly Issuance,2016-05-11,2016,5,11,2016-05-11
A00006792,1,Monthly Issuance,2016-05-11,2016,5,11,2016-05-11
A00000491,44,Monthly Issuance,2016-05-12,2016,5,12,2016-05-12
A00009513,59,Monthly Issuance,2016-05-12,2016,5,12,2016-05-12
A00000684,49,Monthly Issuance,2016-05-12,2016,5,12,2016-05-12
A00003285,43,Monthly Issuance,2016-05-12,2016,5,12,2016-05-12
A00003434,32,Monthly Issuance,2016-05-13,2016,5,13,2016-05-13
A00002619,20,Monthly Issuance,2016-05-13,2016,5,13,2016-05-13
A00006158,67,Monthly Issuance,2016-05-13,2016,5,13,2016-05-13
A00001013,59,Monthly Issuance,2016-05-13,2016,5,13,2016-05-13
A00003523,65,Monthly Issuance,2016-05-14,2016,5,14,2016-05-14
A00000136,74,Monthly Issuance,2016-05-14,2016,5,14,2016-05-14
A00000632,29,Monthly Issuance,2016-05-14,2016,5,14,2016-05-14
A00003769,3,Monthly Issuance,2016-05-14,2016,5,14,2016-05-14
A00002757,54,Monthly Issuance,2016-05-14,2016,5,14,2016-05-14
A00000360,32,Monthly Issuance,2016-05-14,2016,5,14,2016-05-14
A00009199,72,Monthly Issuance,2016-05-15,2016,5,15,2016-05-15
A00002752,74,Monthly Issuance,2016-05-15,2016,5,15,2016-05-15
A00010694,73,Weekly Issuance,2016-05-15,2016,5,15,2016-05-15
A00000076,52,Monthly Issuance,2016-05-16,2016,5,16,2016-05-16
A00001924,66,Monthly Issuance,2016-05-16,2016,5,16,2016-05-16
A00008772,1,Monthly Issuance,2016-05-16,2016,5,16,2016-05-16
A00002505,60,Monthly Issuance,2016-05-16,2016,5,16,2016-05-16
A00007542,54,Monthly Issuance,2016-05-16,2016,5,16,2016-05-16
A00001074,59,Monthly Issuance,2016-05-16,2016,5,16,2016-05-16
A00003495,54,Monthly Issuance,2016-05-17,2016,5,17,2016-05-17
A00001904,70,Monthly Issuance,2016-05-18,2016,5,18,2016-05-18
A00001040,19,Monthly Issuance,2016-05-18,2016,5,18,2016-05-18
A00000776,66,Monthly Issuance,2016-05-18,2016,5,18,2016-05-18
A00003162,63,Weekly Issuance,2016-05-18,2016,5,18,2016-05-18
A00000379,32,Monthly Issuance,2016-05-18,2016,5,18,2016-05-18
